Station Name,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID,Wind Speed Ratio
Oak Street Weather Station,23.9,21.9,84,0.0,0.0,181.8,0.0,30,2.9,4.5,990.6,-4,357.0,12.1,2020-09-01 00:00:00,OakStreetWeatherStation202009012400,0.6444444444444444
63rd Street Weather Station,23.3,21.8,88,0.0,0.0,723.5,0.0,17,5.4,8.0,989.8,0,351.0,11.8,2020-09-01 01:00:00,63rdStreetWeatherStation202009010100,0.675
Oak Street Weather Station,22.5,20.7,85,0.0,1.8,183.6,60.0,11,2.9,4.5,990.9,-4,358.0,12.1,2020-09-01 01:00:00,OakStreetWeatherStation202009010100,0.6444444444444444
Oak Street Weather Station,22.6,20.4,82,0.0,0.0,183.6,0.0,15,1.3,2.8,991.2,-4,357.0,12.0,2020-09-01 02:00:00,OakStreetWeatherStation202009010200,0.46428571428571436
63rd Street Weather Station,23.1,21.7,88,0.0,0.0,723.5,0.0,12,4.3,6.9,990.2,0,351.0,11.8,2020-09-01 02:00:00,63rdStreetWeatherStation202009010200,0.6231884057971014
Oak Street Weather Station,22.8,20.3,80,0.0,0.0,183.6,0.0,0,2.9,3.9,991.0,-4,357.0,12.0,2020-09-01 03:00:00,OakStreetWeatherStation202009010300,0.7435897435897436
63rd Street Weather Station,23.0,20.2,78,0.0,0.0,723.5,0.0,12,5.1,9.0,989.9,0,351.0,11.9,2020-09-01 03:00:00,63rdStreetWeatherStation202009010300,0.5666666666666667
63rd Street Weather Station,22.3,20.5,85,0.0,0.0,723.5,0.0,13,5.5,9.3,989.9,0,351.0,11.7,2020-09-01 04:00:00,63rdStreetWeatherStation202009010400,0.5913978494623655
Oak Street Weather Station,21.6,18.9,78,0.0,0.0,183.6,0.0,356,3.7,5.6,991.3,-3,357.0,12.1,2020-09-01 04:00:00,OakStreetWeatherStation202009010400,0.6607142857142858
63rd Street Weather Station,21.7,20.1,87,0.0,0.2,723.7,0.0,4,3.7,6.8,990.5,0,351.0,11.9,2020-09-01 05:00:00,63rdStreetWeatherStation202009010500,0.5441176470588236
Oak Street Weather Station,21.1,18.9,82,0.0,0.2,183.8,0.0,344,1.7,4.2,991.3,-3,357.0,12.0,2020-09-01 05:00:00,OakStreetWeatherStation202009010500,0.4047619047619047
63rd Street Weather Station,21.9,20.3,87,0.0,0.0,723.7,0.0,5,3.3,6.4,990.9,0,351.0,11.9,2020-09-01 06:00:00,63rdStreetWeatherStation202009010600,0.5156249999999999
Oak Street Weather Station,22.1,20.0,83,0.0,0.0,183.8,0.0,16,3.3,4.2,991.7,-3,357.0,12.0,2020-09-01 06:00:00,OakStreetWeatherStation202009010600,0.7857142857142856
Oak Street Weather Station,22.1,19.8,82,0.0,0.0,183.8,0.0,14,3.8,4.9,992.2,8,357.0,12.0,2020-09-01 07:00:00,OakStreetWeatherStation202009010700,0.7755102040816325
63rd Street Weather Station,22.4,20.8,86,0.0,0.1,723.8,0.0,33,5.7,7.7,991.3,12,351.0,11.9,2020-09-01 07:00:00,63rdStreetWeatherStation202009010700,0.7402597402597403
Oak Street Weather Station,22.0,19.7,81,0.0,0.0,183.8,0.0,45,4.1,5.2,992.6,13,357.0,12.1,2020-09-01 08:00:00,OakStreetWeatherStation202009010800,0.7884615384615383
63rd Street Weather Station,22.3,20.5,85,0.0,0.0,723.8,0.0,52,2.1,5.7,991.5,39,351.0,11.8,2020-09-01 08:00:00,63rdStreetWeatherStation202009010800,0.3684210526315789
Oak Street Weather Station,21.8,19.2,79,0.0,0.0,183.8,0.0,58,3.8,4.6,992.3,43,357.0,12.1,2020-09-01 09:00:00,OakStreetWeatherStation202009010900,0.8260869565217391
63rd Street Weather Station,22.1,19.9,82,0.0,0.0,723.8,0.0,62,2.0,4.7,991.6,38,351.0,11.8,2020-09-01 09:00:00,63rdStreetWeatherStation202009010900,0.425531914893617
63rd Street Weather Station,22.0,19.8,82,0.0,0.0,723.8,0.0,64,2.3,5.6,991.1,92,351.0,11.9,2020-09-01 10:00:00,63rdStreetWeatherStation202009011000,0.4107142857142857
Oak Street Weather Station,21.8,18.9,77,0.0,0.0,183.8,0.0,72,4.2,5.3,992.0,87,357.0,12.0,2020-09-01 10:00:00,OakStreetWeatherStation202009011000,0.7924528301886793
63rd Street Weather Station,22.1,19.9,82,0.0,0.0,723.8,0.0,73,3.9,5.7,991.5,136,351.0,11.9,2020-09-01 11:00:00,63rdStreetWeatherStation202009011100,0.6842105263157895
Oak Street Weather Station,22.0,19.1,77,0.0,0.0,183.8,0.0,73,2.7,3.4,992.5,120,357.0,12.0,2020-09-01 11:00:00,OakStreetWeatherStation202009011100,0.7941176470588236
Oak Street Weather Station,21.9,18.8,75,0.0,0.0,183.8,0.0,82,2.4,2.7,992.0,98,357.0,12.0,2020-09-01 12:00:00,OakStreetWeatherStation202009011200,0.8888888888888888
63rd Street Weather Station,22.2,19.5,78,0.0,0.0,723.8,0.0,75,3.8,4.9,991.1,148,351.0,11.9,2020-09-01 12:00:00,63rdStreetWeatherStation202009011200,0.7755102040816325
63rd Street Weather Station,22.1,19.5,79,0.0,0.0,723.8,0.0,69,1.2,2.4,991.3,55,352.0,11.7,2020-09-01 13:00:00,63rdStreetWeatherStation202009011300,0.5
Oak Street Weather Station,21.9,18.6,73,0.6,0.0,183.8,60.0,102,0.7,1.3,992.2,23,357.0,12.0,2020-09-01 13:00:00,OakStreetWeatherStation202009011300,0.5384615384615384
63rd Street Weather Station,20.5,19.4,90,4.2,2.4,726.2,60.0,128,0.4,0.8,991.8,12,351.0,11.8,2020-09-01 14:00:00,63rdStreetWeatherStation202009011400,0.5
Oak Street Weather Station,21.1,18.9,82,0.6,2.0,185.8,60.0,114,0.9,1.4,992.2,35,357.0,12.0,2020-09-01 14:00:00,OakStreetWeatherStation202009011400,0.6428571428571429
Oak Street Weather Station,20.9,19.5,88,0.6,3.5,189.4,60.0,106,2.8,4.1,990.0,58,357.0,11.9,2020-09-01 15:00:00,OakStreetWeatherStation202009011500,0.6829268292682927
63rd Street Weather Station,20.9,20.3,94,0.6,4.1,730.3,60.0,122,4.1,7.0,988.1,72,351.0,11.7,2020-09-01 15:00:00,63rdStreetWeatherStation202009011500,0.5857142857142856
Oak Street Weather Station,21.1,19.6,88,0.0,0.2,189.6,0.0,115,0.8,2.2,989.8,46,357.0,12.0,2020-09-01 16:00:00,OakStreetWeatherStation202009011600,0.36363636363636365
63rd Street Weather Station,21.6,20.7,93,0.0,0.2,730.5,60.0,161,0.7,2.3,989.4,74,351.0,11.9,2020-09-01 16:00:00,63rdStreetWeatherStation202009011600,0.30434782608695654
63rd Street Weather Station,21.7,21.2,96,1.2,0.7,731.3,60.0,200,2.9,5.5,989.6,35,351.0,11.9,2020-09-01 17:00:00,63rdStreetWeatherStation202009011700,0.5272727272727272
Oak Street Weather Station,21.9,20.2,86,0.0,0.0,189.6,0.0,0,0.0,1.0,990.1,49,357.0,12.0,2020-09-01 17:00:00,OakStreetWeatherStation202009011700,0.0
Oak Street Weather Station,22.2,20.5,86,0.6,0.2,189.8,60.0,192,0.5,0.9,989.7,29,357.0,12.0,2020-09-01 18:00:00,OakStreetWeatherStation202009011800,0.5555555555555556
63rd Street Weather Station,21.6,21.1,96,0.0,0.9,732.2,60.0,213,0.5,0.8,989.1,29,351.0,11.8,2020-09-01 18:00:00,63rdStreetWeatherStation202009011800,0.625
63rd Street Weather Station,21.6,21.2,96,0.0,0.2,732.4,60.0,120,0.6,0.9,987.8,8,351.0,11.7,2020-09-01 19:00:00,63rdStreetWeatherStation202009011900,0.6666666666666666
Oak Street Weather Station,22.1,20.6,88,0.0,0.1,189.9,0.0,118,1.2,2.8,988.2,5,357.0,12.0,2020-09-01 19:00:00,OakStreetWeatherStation202009011900,0.4285714285714286
63rd Street Weather Station,21.9,21.5,97,0.0,0.0,732.4,0.0,253,1.4,2.3,987.7,0,351.0,11.8,2020-09-01 20:00:00,63rdStreetWeatherStation202009012000,0.6086956521739131
Oak Street Weather Station,22.5,20.8,86,0.0,0.0,189.9,0.0,320,0.5,1.2,988.6,-4,357.0,12.0,2020-09-01 20:00:00,OakStreetWeatherStation202009012000,0.4166666666666667
Oak Street Weather Station,22.7,20.9,85,0.0,0.0,189.9,0.0,0,0.0,0.6,989.1,-4,357.0,12.0,2020-09-01 21:00:00,OakStreetWeatherStation202009012100,0.0
63rd Street Weather Station,21.7,21.5,98,0.0,0.0,732.4,0.0,199,0.9,1.3,988.5,0,351.0,11.8,2020-09-01 21:00:00,63rdStreetWeatherStation202009012100,0.6923076923076923
Oak Street Weather Station,22.8,20.9,85,0.0,0.0,189.9,0.0,7,0.9,1.4,988.8,-4,357.0,11.9,2020-09-01 22:00:00,OakStreetWeatherStation202009012200,0.6428571428571429
63rd Street Weather Station,22.0,21.7,98,0.0,0.0,732.4,0.0,243,2.0,2.7,988.5,0,351.0,11.8,2020-09-01 22:00:00,63rdStreetWeatherStation202009012200,0.7407407407407407
63rd Street Weather Station,22.0,21.4,95,0.0,0.0,732.4,0.0,217,1.7,3.6,987.5,0,351.0,11.8,2020-09-01 23:00:00,63rdStreetWeatherStation202009012300,0.4722222222222222
Oak Street Weather Station,22.7,20.7,84,0.0,0.0,189.9,0.0,242,0.8,4.5,988.0,-3,357.0,12.0,2020-09-01 23:00:00,OakStreetWeatherStation202009012300,0.17777777777777778
63rd Street Weather Station,21.7,21.3,96,0.0,0.0,732.4,0.0,235,2.3,3.3,987.0,0,351.0,11.9,2020-09-02 00:00:00,63rdStreetWeatherStation202009022400,0.6969696969696969
Oak Street Weather Station,22.4,20.6,86,0.0,0.0,189.9,0.0,279,1.3,3.5,987.6,-3,357.0,12.0,2020-09-02 00:00:00,OakStreetWeatherStation202009022400,0.37142857142857144
63rd Street Weather Station,21.5,21.2,98,0.0,0.0,732.4,0.0,234,1.8,3.1,986.5,0,351.0,11.8,2020-09-02 01:00:00,63rdStreetWeatherStation202009020100,0.5806451612903226
Oak Street Weather Station,22.3,20.7,86,0.0,0.0,189.9,0.0,260,1.6,4.7,986.9,-4,357.0,12.0,2020-09-02 01:00:00,OakStreetWeatherStation202009020100,0.3404255319148936
Oak Street Weather Station,22.0,20.5,87,0.0,0.0,189.9,0.0,258,1.7,3.5,986.1,-3,358.0,12.0,2020-09-02 02:00:00,OakStreetWeatherStation202009020200,0.4857142857142857
63rd Street Weather Station,21.3,21.0,97,0.0,0.0,732.4,0.0,251,2.5,4.0,985.8,0,351.0,11.9,2020-09-02 02:00:00,63rdStreetWeatherStation202009020200,0.625
63rd Street Weather Station,21.6,21.1,96,0.0,0.0,732.4,0.0,252,4.2,5.4,985.6,0,351.0,11.9,2020-09-02 03:00:00,63rdStreetWeatherStation202009020300,0.7777777777777778
Oak Street Weather Station,22.2,20.5,86,0.0,0.0,189.9,0.0,258,1.0,3.6,985.9,-4,357.0,12.1,2020-09-02 03:00:00,OakStreetWeatherStation202009020300,0.2777777777777778
63rd Street Weather Station,21.7,20.9,94,0.0,0.0,732.4,0.0,257,3.5,5.3,985.6,0,351.0,11.8,2020-09-02 04:00:00,63rdStreetWeatherStation202009020400,0.6603773584905661
Oak Street Weather Station,22.1,20.3,85,0.0,0.0,189.9,60.0,274,1.5,4.1,985.9,-4,357.0,11.9,2020-09-02 04:00:00,OakStreetWeatherStation202009020400,0.3658536585365854
63rd Street Weather Station,21.6,20.9,95,0.0,0.0,732.4,0.0,252,3.8,5.8,985.2,0,351.0,11.8,2020-09-02 05:00:00,63rdStreetWeatherStation202009020500,0.6551724137931034
Oak Street Weather Station,21.8,20.3,87,0.0,0.0,189.9,0.0,266,1.1,4.1,985.5,-4,357.0,12.0,2020-09-02 05:00:00,OakStreetWeatherStation202009020500,0.26829268292682934
63rd Street Weather Station,21.7,21.1,95,0.0,0.0,732.4,0.0,255,3.5,5.0,985.7,0,352.0,11.8,2020-09-02 06:00:00,63rdStreetWeatherStation202009020600,0.7
Oak Street Weather Station,22.0,20.5,88,0.0,0.0,189.9,0.0,280,1.8,4.6,986.1,-3,357.0,12.0,2020-09-02 06:00:00,OakStreetWeatherStation202009020600,0.391304347826087
63rd Street Weather Station,22.1,21.1,91,0.0,0.0,732.4,0.0,267,3.0,6.4,986.6,45,351.0,11.7,2020-09-02 07:00:00,63rdStreetWeatherStation202009020700,0.46875
Oak Street Weather Station,22.2,20.3,85,0.0,0.0,189.9,0.0,282,1.5,4.1,987.2,48,357.0,12.0,2020-09-02 07:00:00,OakStreetWeatherStation202009020700,0.3658536585365854
63rd Street Weather Station,22.2,20.7,88,0.0,0.0,732.4,0.0,291,2.7,5.5,987.3,167,351.0,11.8,2020-09-02 08:00:00,63rdStreetWeatherStation202009020800,0.49090909090909096
Oak Street Weather Station,22.5,20.1,81,0.0,0.0,189.9,0.0,264,2.2,5.8,987.9,212,357.0,12.0,2020-09-02 08:00:00,OakStreetWeatherStation202009020800,0.37931034482758624
Oak Street Weather Station,23.5,19.7,71,0.0,0.0,189.9,0.0,306,1.5,4.1,988.1,284,358.0,12.0,2020-09-02 09:00:00,OakStreetWeatherStation202009020900,0.3658536585365854
63rd Street Weather Station,22.9,20.3,79,0.0,0.0,732.4,0.0,277,3.1,6.3,987.5,415,352.0,11.9,2020-09-02 09:00:00,63rdStreetWeatherStation202009020900,0.4920634920634921
Oak Street Weather Station,24.9,19.6,62,0.0,0.0,189.9,0.0,243,1.6,5.0,988.7,559,358.0,12.0,2020-09-02 10:00:00,OakStreetWeatherStation202009021000,0.32
63rd Street Weather Station,24.3,19.9,67,0.0,0.0,732.4,0.0,284,2.4,5.3,988.1,416,352.0,11.9,2020-09-02 10:00:00,63rdStreetWeatherStation202009021000,0.4528301886792453
Oak Street Weather Station,25.8,19.8,58,0.0,0.0,189.9,0.0,262,1.2,2.9,989.2,626,358.0,12.0,2020-09-02 11:00:00,OakStreetWeatherStation202009021100,0.41379310344827586
63rd Street Weather Station,25.1,19.9,62,0.0,0.0,732.4,0.0,261,4.3,6.1,988.6,581,351.0,11.9,2020-09-02 11:00:00,63rdStreetWeatherStation202009021100,0.7049180327868853
63rd Street Weather Station,26.6,20.2,56,0.0,0.0,732.4,0.0,270,5.2,7.6,988.6,672,351.0,11.8,2020-09-02 12:00:00,63rdStreetWeatherStation202009021200,0.6842105263157895
Oak Street Weather Station,27.4,20.2,52,0.0,0.0,189.9,0.0,299,1.2,2.6,989.1,699,358.0,12.1,2020-09-02 12:00:00,OakStreetWeatherStation202009021200,0.4615384615384615
Oak Street Weather Station,28.4,18.5,39,0.0,0.0,189.9,0.0,40,0.9,2.6,989.0,571,358.0,12.0,2020-09-02 13:00:00,OakStreetWeatherStation202009021300,0.34615384615384615
63rd Street Weather Station,29.0,18.7,37,0.0,0.0,732.4,0.0,281,2.1,5.3,988.5,350,352.0,11.9,2020-09-02 13:00:00,63rdStreetWeatherStation202009021300,0.39622641509433965
Oak Street Weather Station,29.1,18.9,37,0.0,0.0,189.9,0.0,7,2.1,3.0,989.1,546,357.0,12.1,2020-09-02 14:00:00,OakStreetWeatherStation202009021400,0.7000000000000001
63rd Street Weather Station,29.2,17.0,28,0.0,0.0,732.4,0.0,281,5.3,8.1,988.5,397,351.0,11.7,2020-09-02 14:00:00,63rdStreetWeatherStation202009021400,0.654320987654321
63rd Street Weather Station,29.9,17.9,30,0.0,0.0,732.4,0.0,261,4.4,7.0,988.0,631,351.0,11.8,2020-09-02 15:00:00,63rdStreetWeatherStation202009021500,0.6285714285714287
Oak Street Weather Station,30.0,18.0,30,0.0,0.0,189.9,0.0,345,2.7,4.7,988.4,81,357.0,12.1,2020-09-02 15:00:00,OakStreetWeatherStation202009021500,0.574468085106383
Oak Street Weather Station,30.1,17.5,28,0.0,0.0,189.9,0.0,357,1.8,3.1,988.3,365,358.0,11.9,2020-09-02 16:00:00,OakStreetWeatherStation202009021600,0.5806451612903226
63rd Street Weather Station,29.5,17.9,32,0.0,0.0,732.4,0.0,265,6.3,10.9,987.9,419,351.0,11.9,2020-09-02 16:00:00,63rdStreetWeatherStation202009021600,0.5779816513761468
63rd Street Weather Station,29.5,18.2,33,0.0,0.0,732.4,0.0,284,3.0,6.5,987.9,310,351.0,11.7,2020-09-02 17:00:00,63rdStreetWeatherStation202009021700,0.46153846153846156
Oak Street Weather Station,29.4,17.3,29,0.0,0.0,189.9,0.0,353,2.6,5.5,988.5,123,357.0,12.0,2020-09-02 17:00:00,OakStreetWeatherStation202009021700,0.4727272727272727
Oak Street Weather Station,29.3,17.1,28,0.0,0.0,189.9,0.0,267,2.3,5.9,988.6,49,358.0,11.9,2020-09-02 18:00:00,OakStreetWeatherStation202009021800,0.38983050847457623
63rd Street Weather Station,29.2,17.9,32,0.0,0.0,732.4,0.0,293,3.0,5.9,988.0,158,350.0,11.9,2020-09-02 18:00:00,63rdStreetWeatherStation202009021800,0.5084745762711864
63rd Street Weather Station,28.3,17.8,35,0.0,0.0,732.4,0.0,278,1.5,3.0,988.2,25,351.0,11.9,2020-09-02 19:00:00,63rdStreetWeatherStation202009021900,0.5
Oak Street Weather Station,28.6,17.2,31,0.0,0.0,189.9,0.0,7,1.3,2.5,988.6,13,358.0,12.0,2020-09-02 19:00:00,OakStreetWeatherStation202009021900,0.52
Oak Street Weather Station,27.7,16.5,31,0.0,0.0,189.9,0.0,347,1.0,1.6,989.1,-5,357.0,12.1,2020-09-02 20:00:00,OakStreetWeatherStation202009022000,0.625
63rd Street Weather Station,26.5,21.4,64,0.0,0.0,732.4,0.0,249,2.9,4.7,988.6,0,351.0,11.8,2020-09-02 20:00:00,63rdStreetWeatherStation202009022000,0.6170212765957447
63rd Street Weather Station,25.5,21.2,69,0.0,0.0,732.4,0.0,256,2.9,3.6,989.0,0,350.0,11.8,2020-09-02 21:00:00,63rdStreetWeatherStation202009022100,0.8055555555555555
Oak Street Weather Station,26.8,16.4,34,0.0,0.0,189.9,0.0,0,0.0,0.5,989.6,-4,357.0,11.9,2020-09-02 21:00:00,OakStreetWeatherStation202009022100,0.0
63rd Street Weather Station,24.4,20.7,72,0.0,0.0,732.4,0.0,248,1.9,2.7,989.1,0,351.0,11.9,2020-09-02 22:00:00,63rdStreetWeatherStation202009022200,0.7037037037037036
Oak Street Weather Station,25.8,19.0,53,0.0,0.0,189.9,0.0,0,0.0,0.4,989.5,-4,357.0,12.0,2020-09-02 22:00:00,OakStreetWeatherStation202009022200,0.0
63rd Street Weather Station,23.8,20.6,75,0.0,0.0,732.4,0.0,249,3.0,4.7,988.8,0,351.0,11.8,2020-09-02 23:00:00,63rdStreetWeatherStation202009022300,0.6382978723404255
Oak Street Weather Station,24.8,20.5,68,0.0,0.0,189.9,0.0,264,0.8,2.3,989.4,-4,357.0,12.0,2020-09-02 23:00:00,OakStreetWeatherStation202009022300,0.3478260869565218
63rd Street Weather Station,23.2,20.2,77,0.0,0.0,732.4,0.0,253,3.2,4.7,988.9,0,351.0,11.8,2020-09-03 00:00:00,63rdStreetWeatherStation202009032400,0.6808510638297872
Oak Street Weather Station,24.0,19.9,69,0.0,0.0,189.9,0.0,265,1.0,4.3,989.5,-4,357.0,12.0,2020-09-03 00:00:00,OakStreetWeatherStation202009032400,0.23255813953488372
63rd Street Weather Station,22.6,20.1,80,0.0,0.0,732.4,0.0,252,2.9,4.7,988.6,0,351.0,11.8,2020-09-03 01:00:00,63rdStreetWeatherStation202009030100,0.6170212765957447
Oak Street Weather Station,23.5,19.6,70,0.0,0.0,189.9,0.0,255,1.6,2.6,989.0,-4,357.0,12.0,2020-09-03 01:00:00,OakStreetWeatherStation202009030100,0.6153846153846154
63rd Street Weather Station,22.1,19.8,81,0.0,0.0,732.4,0.0,256,3.3,4.9,988.0,0,351.0,11.7,2020-09-03 02:00:00,63rdStreetWeatherStation202009030200,0.6734693877551019
Oak Street Weather Station,22.9,19.4,73,0.0,0.0,189.9,0.0,269,1.9,4.2,988.5,-3,357.0,12.0,2020-09-03 02:00:00,OakStreetWeatherStation202009030200,0.45238095238095233
Oak Street Weather Station,22.2,19.2,75,0.0,0.0,189.9,0.0,289,1.2,2.2,987.9,-3,357.0,12.0,2020-09-03 03:00:00,OakStreetWeatherStation202009030300,0.5454545454545454
63rd Street Weather Station,21.5,19.4,83,0.0,0.0,732.4,0.0,254,2.6,4.1,987.4,0,351.0,11.8,2020-09-03 03:00:00,63rdStreetWeatherStation202009030300,0.6341463414634148
Oak Street Weather Station,21.9,19.0,77,0.0,0.0,189.9,0.0,279,1.3,3.5,987.7,-3,358.0,11.9,2020-09-03 04:00:00,OakStreetWeatherStation202009030400,0.37142857142857144
63rd Street Weather Station,20.7,19.2,88,0.0,0.0,732.4,0.0,254,3.2,6.1,987.5,0,351.0,11.9,2020-09-03 04:00:00,63rdStreetWeatherStation202009030400,0.5245901639344263
63rd Street Weather Station,20.5,19.0,87,0.0,0.0,732.4,0.0,251,3.2,5.8,987.0,1,351.0,11.8,2020-09-03 05:00:00,63rdStreetWeatherStation202009030500,0.5517241379310345
Oak Street Weather Station,21.7,18.8,77,0.0,0.0,189.9,0.0,276,2.0,4.8,987.4,-3,357.0,12.1,2020-09-03 05:00:00,OakStreetWeatherStation202009030500,0.4166666666666667
Oak Street Weather Station,21.7,18.5,74,0.0,0.0,189.9,0.0,268,2.3,6.0,987.0,-3,357.0,12.0,2020-09-03 06:00:00,OakStreetWeatherStation202009030600,0.3833333333333333
63rd Street Weather Station,20.6,18.7,84,0.0,0.0,732.4,0.0,253,3.6,7.0,986.7,1,351.0,11.8,2020-09-03 06:00:00,63rdStreetWeatherStation202009030600,0.5142857142857143
Oak Street Weather Station,23.4,18.7,64,0.0,0.0,189.9,0.0,291,1.4,3.7,986.8,256,357.0,12.1,2020-09-03 08:00:00,OakStreetWeatherStation202009030800,0.37837837837837834
63rd Street Weather Station,22.7,19.1,71,0.0,0.0,732.4,0.0,254,3.5,5.1,986.3,216,352.0,11.8,2020-09-03 08:00:00,63rdStreetWeatherStation202009030800,0.6862745098039216
63rd Street Weather Station,24.8,19.3,60,0.0,0.0,732.4,0.0,257,3.7,6.5,986.6,376,352.0,11.8,2020-09-03 09:00:00,63rdStreetWeatherStation202009030900,0.5692307692307692
Oak Street Weather Station,25.6,18.7,52,0.0,0.0,189.9,0.0,250,2.1,3.4,987.0,417,358.0,12.1,2020-09-03 09:00:00,OakStreetWeatherStation202009030900,0.6176470588235294
Oak Street Weather Station,27.6,18.4,41,0.0,0.0,189.9,0.0,279,2.0,5.6,986.7,564,358.0,12.0,2020-09-03 10:00:00,OakStreetWeatherStation202009031000,0.35714285714285715
63rd Street Weather Station,26.4,19.1,51,0.0,0.0,732.4,0.0,254,5.1,7.8,986.3,515,352.0,11.8,2020-09-03 10:00:00,63rdStreetWeatherStation202009031000,0.6538461538461539
Oak Street Weather Station,28.5,17.7,34,0.0,0.0,189.9,0.0,279,1.8,4.2,985.9,642,358.0,12.1,2020-09-03 11:00:00,OakStreetWeatherStation202009031100,0.42857142857142855
63rd Street Weather Station,27.8,18.3,40,0.0,0.0,732.4,0.0,250,6.4,14.2,985.8,615,352.0,11.9,2020-09-03 11:00:00,63rdStreetWeatherStation202009031100,0.45070422535211274
Oak Street Weather Station,29.4,18.4,34,0.0,0.0,189.9,0.0,268,1.9,5.2,985.1,739,358.0,11.9,2020-09-03 12:00:00,OakStreetWeatherStation202009031200,0.36538461538461536
63rd Street Weather Station,28.6,18.9,40,0.0,0.0,732.4,0.0,248,8.3,13.0,984.8,668,351.0,11.9,2020-09-03 12:00:00,63rdStreetWeatherStation202009031200,0.6384615384615385
63rd Street Weather Station,29.2,19.3,39,0.0,0.0,732.4,0.0,251,8.4,13.6,984.6,681,351.0,11.9,2020-09-03 13:00:00,63rdStreetWeatherStation202009031300,0.6176470588235294
Oak Street Weather Station,30.0,18.9,34,0.0,0.0,189.9,0.0,66,1.4,4.0,984.9,366,358.0,12.0,2020-09-03 13:00:00,OakStreetWeatherStation202009031300,0.35
63rd Street Weather Station,29.3,19.6,41,0.0,0.0,732.4,0.0,259,10.7,15.9,984.5,858,351.0,11.9,2020-09-03 14:00:00,63rdStreetWeatherStation202009031400,0.6729559748427673
Oak Street Weather Station,29.9,19.0,36,0.0,0.0,189.9,0.0,272,1.7,7.7,984.9,251,358.0,12.1,2020-09-03 14:00:00,OakStreetWeatherStation202009031400,0.22077922077922077
63rd Street Weather Station,28.7,20.9,50,0.0,0.0,732.4,0.0,261,9.2,14.8,984.9,158,351.0,11.8,2020-09-03 15:00:00,63rdStreetWeatherStation202009031500,0.6216216216216215
63rd Street Weather Station,29.2,18.9,37,0.0,0.0,732.4,0.0,288,4.4,7.4,985.6,460,350.0,11.9,2020-09-03 16:00:00,63rdStreetWeatherStation202009031600,0.5945945945945946
Oak Street Weather Station,29.7,17.3,28,0.0,0.0,189.9,0.0,351,2.5,4.9,986.2,508,357.0,12.0,2020-09-03 16:00:00,OakStreetWeatherStation202009031600,0.5102040816326531
63rd Street Weather Station,28.3,14.8,21,0.0,0.0,732.4,0.0,290,4.8,8.3,986.6,335,350.0,11.9,2020-09-03 17:00:00,63rdStreetWeatherStation202009031700,0.5783132530120482
Oak Street Weather Station,28.5,16.0,26,0.0,0.0,189.9,0.0,352,2.3,5.7,987.1,345,357.0,12.0,2020-09-03 17:00:00,OakStreetWeatherStation202009031700,0.40350877192982454
63rd Street Weather Station,26.8,15.8,31,0.0,0.0,732.4,0.0,301,2.0,4.9,987.7,173,351.0,11.8,2020-09-03 18:00:00,63rdStreetWeatherStation202009031800,0.4081632653061224
Oak Street Weather Station,26.9,16.5,34,0.0,0.0,189.9,0.0,349,1.0,3.3,988.3,16,357.0,12.0,2020-09-03 18:00:00,OakStreetWeatherStation202009031800,0.30303030303030304
Oak Street Weather Station,25.5,14.3,27,0.0,0.0,189.9,0.0,340,2.3,4.7,989.3,5,357.0,12.0,2020-09-03 19:00:00,OakStreetWeatherStation202009031900,0.4893617021276595
63rd Street Weather Station,25.4,15.2,33,0.0,0.0,732.4,0.0,304,2.9,7.3,988.7,11,351.0,11.9,2020-09-03 19:00:00,63rdStreetWeatherStation202009031900,0.3972602739726027
Oak Street Weather Station,24.3,13.9,30,0.0,0.0,189.9,0.0,325,1.0,2.9,990.4,-4,358.0,12.0,2020-09-03 20:00:00,OakStreetWeatherStation202009032000,0.3448275862068966
63rd Street Weather Station,24.2,14.8,35,0.0,0.0,732.4,0.0,326,2.1,4.3,989.5,0,351.0,11.9,2020-09-03 20:00:00,63rdStreetWeatherStation202009032000,0.48837209302325585
63rd Street Weather Station,23.1,14.3,38,0.0,0.0,732.4,0.0,331,1.4,3.2,990.5,0,352.0,11.8,2020-09-03 21:00:00,63rdStreetWeatherStation202009032100,0.43749999999999994
Oak Street Weather Station,23.3,13.7,33,0.0,0.0,189.9,0.0,353,1.1,2.3,991.3,-4,357.0,12.1,2020-09-03 21:00:00,OakStreetWeatherStation202009032100,0.47826086956521746
63rd Street Weather Station,22.4,14.2,40,0.0,0.0,732.4,0.0,328,2.0,3.9,991.4,0,351.0,11.9,2020-09-03 22:00:00,63rdStreetWeatherStation202009032200,0.5128205128205129
Oak Street Weather Station,22.4,13.8,38,0.0,0.0,189.9,0.0,342,2.0,3.4,992.1,-3,357.0,12.1,2020-09-03 22:00:00,OakStreetWeatherStation202009032200,0.5882352941176471
63rd Street Weather Station,21.4,14.1,45,0.0,0.0,732.4,0.0,343,4.5,7.8,992.1,1,351.0,11.8,2020-09-03 23:00:00,63rdStreetWeatherStation202009032300,0.576923076923077
