Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life
2017-08-05 05:00:00,17.3,14.4,74,0.0,0.0,2.4,5.0,994.5,-2,2.0,12.0
2017-08-05 06:00:00,17.3,14.5,74,0.0,0.0,1.4,1.9,995.0,17,2.0,12.0
2017-08-05 06:00:00,16.3,14.5,83,0.0,0.0,2.7,4.6,994.6,11,354.0,11.9
2017-08-05 07:00:00,17.9,14.8,73,0.0,0.0,1.7,3.2,995.3,168,3.0,12.0
2017-08-05 07:00:00,16.9,14.9,81,0.0,0.0,3.4,5.3,994.8,116,355.0,11.9
2017-08-05 09:00:00,20.6,16.3,65,0.0,0.0,0.7,1.6,995.0,439,355.0,11.9
2017-08-05 09:00:00,20.5,15.7,61,0.0,0.0,1.2,1.6,995.5,498,3.0,12.2
2017-08-05 10:00:00,22.0,16.5,57,0.0,0.0,1.5,2.3,996.1,646,3.0,12.1
2017-08-05 10:00:00,21.7,16.8,61,0.0,0.0,1.6,2.2,995.8,587,356.0,11.9
2017-08-05 11:00:00,22.1,17.4,63,0.0,0.0,1.2,2.3,996.2,742,3.0,12.2
2017-08-05 11:00:00,23.1,17.5,58,0.0,0.0,1.1,2.6,995.7,661,355.0,11.9
2017-08-05 12:00:00,24.0,18.0,56,0.0,0.0,3.5,5.0,995.9,844,355.0,12.0
2017-08-05 12:00:00,24.7,17.6,50,0.0,0.0,0.4,1.3,996.5,216,3.0,12.1
2017-08-05 13:00:00,25.6,17.4,44,0.0,0.0,1.2,3.0,996.0,877,3.0,12.1
2017-08-05 13:00:00,24.9,18.5,55,0.0,0.0,4.1,5.8,995.5,920,355.0,11.9
2017-08-05 14:00:00,25.1,17.7,48,0.0,0.0,4.0,6.8,995.1,518,355.0,11.9
2017-08-05 14:00:00,26.1,17.8,45,0.0,0.0,1.5,3.7,995.5,313,3.0,12.1
2017-08-05 15:00:00,23.3,19.2,68,0.0,0.0,1.4,2.3,995.5,227,3.0,11.9
2017-08-05 15:00:00,25.8,17.8,46,0.0,0.0,4.5,6.7,994.9,290,354.0,11.9
2017-08-05 16:00:00,25.5,17.6,46,0.0,0.0,4.0,7.0,994.8,356,354.0,11.9
2017-08-05 16:00:00,23.2,19.4,71,0.0,0.0,1.2,2.4,995.4,121,3.0,12.0
2017-08-05 17:00:00,23.9,19.3,65,0.0,0.0,1.1,2.5,995.2,179,3.0,12.0
2017-08-05 17:00:00,25.9,17.5,44,0.0,0.0,3.6,6.9,994.7,381,354.0,12.0
2017-08-05 18:00:00,25.1,17.7,48,0.0,0.0,4.4,6.6,994.5,168,354.0,12.0
2017-08-05 18:00:00,25.5,17.2,43,0.0,0.0,0.3,2.1,994.8,83,3.0,12.0
2017-08-05 19:00:00,24.5,17.7,52,0.0,0.0,2.5,3.7,994.5,57,354.0,12.0
2017-08-05 19:00:00,24.9,17.1,45,0.0,0.0,1.3,4.2,994.9,34,3.0,12.1
2017-08-05 20:00:00,23.9,17.6,54,0.0,0.0,2.5,4.2,994.9,3,355.0,12.0
2017-08-05 20:00:00,24.4,17.2,49,0.0,0.0,0.8,2.8,995.2,-2,3.0,12.0
2017-08-05 21:00:00,23.1,17.4,57,0.0,0.0,1.3,1.8,995.1,0,354.0,11.9
2017-08-05 21:00:00,24.1,17.0,49,0.0,0.0,1.2,3.0,995.5,-4,3.0,12.0
2017-08-05 22:00:00,22.4,17.3,61,0.0,0.0,1.1,1.7,994.8,0,354.0,11.9
2017-08-05 22:00:00,23.7,16.8,50,0.0,0.0,0.8,1.7,995.4,-4,3.0,12.0
2017-08-05 23:00:00,23.5,16.9,52,0.0,0.0,0.6,1.9,995.0,-4,3.0,12.0
2017-08-05 23:00:00,21.8,17.4,65,0.0,0.0,1.4,1.8,994.5,0,353.0,12.0
2017-08-06 00:00:00,20.8,17.4,72,0.0,0.0,1.1,1.6,994.5,1,354.0,11.9
2017-08-06 00:00:00,23.3,16.8,53,0.0,0.0,0.6,1.9,995.0,-4,3.0,12.1
2017-08-06 01:00:00,22.7,16.9,56,0.0,0.0,0.3,0.6,995.8,-4,3.0,12.1
2017-08-06 01:00:00,20.6,17.5,74,0.0,0.0,1.6,2.4,995.3,0,354.0,12.0
2017-08-06 03:00:00,20.3,17.1,73,0.0,0.0,1.8,2.5,994.4,0,353.0,11.9
2017-08-06 04:00:00,19.9,17.0,75,0.0,0.0,1.2,1.9,994.4,0,354.0,11.9
2017-08-06 04:00:00,21.8,16.7,60,0.0,0.0,0.7,1.6,995.0,-3,3.0,12.0
2017-08-06 05:00:00,19.8,17.0,76,0.0,0.0,1.7,2.2,994.5,0,354.0,11.9
2017-08-06 06:00:00,21.8,17.0,62,0.0,0.0,1.3,2.5,995.3,0,3.0,12.1
2017-08-06 06:00:00,19.7,17.0,77,0.0,0.0,1.9,2.5,994.8,4,354.0,11.9
2017-08-06 07:00:00,21.8,17.0,63,0.0,0.0,0.3,1.3,995.6,32,3.0,12.1
2017-08-06 07:00:00,19.9,17.2,77,0.0,0.0,2.0,2.8,995.0,33,354.0,11.9
2017-08-06 08:00:00,20.2,17.4,76,0.0,0.0,0.8,1.3,995.4,59,354.0,11.9
2017-08-06 08:00:00,22.2,17.1,60,0.0,0.0,0.3,0.9,996.0,60,3.0,12.1
2017-08-06 09:00:00,22.5,17.5,62,0.0,0.0,0.9,1.2,995.9,199,3.0,12.2
2017-08-06 09:00:00,21.0,17.7,73,0.0,0.0,1.0,1.5,995.4,184,355.0,11.9
2017-08-06 10:00:00,23.3,18.2,61,0.0,0.0,1.2,2.8,995.5,246,3.0,12.1
2017-08-06 10:00:00,22.2,18.1,69,0.0,0.0,0.7,2.1,995.2,365,356.0,11.9
2017-08-06 11:00:00,22.6,18.3,66,0.0,0.0,1.4,3.1,995.7,374,3.0,12.1
2017-08-06 11:00:00,23.0,18.6,66,0.0,0.0,1.5,4.6,995.2,674,355.0,11.9
2017-08-06 12:00:00,22.6,18.4,67,0.0,0.0,1.8,2.6,995.9,168,3.0,12.0
2017-08-06 12:00:00,23.8,17.9,57,0.0,0.0,4.2,5.5,995.4,501,354.0,11.9
2017-08-06 13:00:00,23.2,17.7,58,0.0,0.2,1.1,3.9,995.9,8,3.0,12.1
2017-08-06 13:00:00,23.3,18.0,60,0.0,0.0,4.3,7.0,995.3,891,354.0,12.0
2017-08-06 14:00:00,23.2,17.1,54,0.0,0.2,1.6,4.1,995.7,64,3.0,11.9
2017-08-06 14:00:00,23.9,18.0,56,0.0,0.0,3.3,5.8,995.2,874,354.0,12.0
2017-08-06 15:00:00,24.0,17.9,55,0.0,0.0,2.2,4.6,995.2,267,3.0,12.0
2017-08-06 15:00:00,23.9,17.5,53,0.0,0.0,2.7,4.7,994.7,599,354.0,12.0
2017-08-06 16:00:00,23.9,17.5,54,0.0,0.0,2.8,4.4,994.4,606,354.0,11.9
2017-08-06 16:00:00,24.1,17.4,52,0.0,0.0,1.7,3.6,994.8,306,3.0,12.1
2017-08-06 17:00:00,24.2,17.3,50,0.0,0.0,3.9,6.1,994.1,468,354.0,11.9
2017-08-06 17:00:00,24.1,17.6,53,0.0,0.0,1.5,3.3,994.6,182,3.0,12.0
2017-08-06 18:00:00,23.8,17.1,51,0.0,0.0,1.7,3.3,994.1,89,3.0,12.0
2017-08-06 18:00:00,24.3,17.9,54,0.0,0.0,2.2,4.4,993.8,324,354.0,12.0
2017-08-06 19:00:00,23.9,17.1,50,0.0,0.0,1.6,3.8,994.1,69,3.0,12.0
2017-08-06 19:00:00,23.4,17.8,58,0.0,0.0,2.3,4.3,993.9,106,354.0,11.9
2017-08-06 20:00:00,22.5,17.9,64,0.0,0.0,1.4,4.3,993.9,3,355.0,12.0
2017-08-06 20:00:00,23.2,17.1,54,0.0,0.0,1.3,2.4,994.4,0,3.0,12.1
2017-08-06 21:00:00,21.9,17.3,64,0.0,0.0,1.3,2.2,994.4,0,355.0,11.9
2017-08-06 21:00:00,22.7,17.2,58,0.0,0.0,0.4,1.1,994.9,-4,3.0,12.2
2017-08-06 22:00:00,21.6,17.0,63,0.0,0.0,0.5,0.8,994.9,0,354.0,11.9
2017-08-06 22:00:00,22.5,17.0,58,0.0,0.0,0.3,1.3,995.4,-3,3.0,12.1
2017-08-06 23:00:00,22.1,17.3,62,0.0,0.0,1.0,2.2,995.3,-3,3.0,12.0
2017-08-06 23:00:00,20.9,17.1,69,0.0,0.0,1.0,1.9,994.8,0,354.0,11.9
2017-08-07 00:00:00,21.9,17.2,63,0.0,0.0,0.7,1.7,995.5,-3,3.0,11.9
2017-08-07 00:00:00,20.2,16.7,70,0.0,0.0,1.0,1.6,994.8,1,354.0,11.9
2017-08-07 01:00:00,21.3,16.7,63,0.0,0.0,0.0,1.6,995.1,-3,3.0,12.0
2017-08-07 01:00:00,20.0,16.4,70,0.0,0.0,1.2,1.6,994.6,1,355.0,11.9
2017-08-07 02:00:00,20.4,16.4,66,0.0,0.0,1.0,1.3,994.3,1,354.0,11.9
2017-08-07 02:00:00,21.0,16.6,64,0.0,0.0,1.0,1.3,994.9,-3,3.0,12.1
2017-08-07 03:00:00,20.0,16.4,70,0.0,0.0,0.5,0.7,994.0,1,355.0,11.9
2017-08-07 03:00:00,20.6,16.1,63,0.0,0.0,0.8,1.2,995.0,-3,3.0,12.1
2017-08-07 04:00:00,20.8,18.9,84,0.0,0.0,4.0,5.6,993.7,0,354.0,11.9
2017-08-07 04:00:00,20.1,18.3,85,0.0,0.0,1.1,2.2,994.5,-3,3.0,12.1
2017-08-07 05:00:00,21.1,19.1,83,0.0,0.0,3.4,5.2,993.8,0,354.0,11.9
2017-08-07 05:00:00,20.3,18.5,84,0.0,0.0,0.8,1.4,994.6,-3,3.0,11.9
2017-08-07 06:00:00,21.2,18.2,75,0.0,0.0,1.9,3.6,994.2,5,354.0,11.9
2017-08-07 06:00:00,20.3,18.6,85,0.0,0.0,1.7,3.0,994.9,4,2.0,12.0
2017-08-07 07:00:00,21.3,19.3,84,0.0,0.0,3.7,6.2,994.4,116,355.0,11.9
2017-08-07 07:00:00,21.0,19.1,84,0.0,0.0,3.1,4.2,995.3,92,2.0,11.9
2017-08-07 08:00:00,21.3,19.2,83,0.0,0.0,3.7,4.4,995.8,216,3.0,12.2
2017-08-07 08:00:00,21.4,19.6,85,0.0,0.0,3.4,6.4,994.9,300,355.0,11.9
2017-08-07 09:00:00,21.1,18.8,81,0.0,0.0,4.3,5.4,996.0,505,3.0,12.1
2017-08-07 09:00:00,21.6,19.6,83,0.0,0.0,5.3,8.0,994.9,202,355.0,12.0
2017-08-07 10:00:00,21.6,19.2,80,0.0,0.0,3.9,5.2,995.9,709,3.0,12.1
2017-08-07 10:00:00,21.7,19.4,82,0.0,0.0,4.4,6.7,995.1,638,355.0,12.0
2017-08-07 11:00:00,21.2,19.0,81,0.0,0.0,4.3,5.9,996.4,323,3.0,12.0
2017-08-07 11:00:00,21.7,19.8,85,0.0,0.0,6.6,11.5,995.4,947,355.0,12.0
2017-08-07 12:00:00,21.7,19.0,78,0.0,0.0,5.4,7.9,995.6,345,355.0,12.0
2017-08-07 12:00:00,21.6,18.7,77,0.0,0.0,3.5,5.0,996.6,595,3.0,12.0
2017-08-07 13:00:00,21.2,18.6,78,0.0,0.0,3.7,4.6,997.0,409,3.0,12.0
2017-08-07 13:00:00,22.0,19.4,79,0.0,0.0,4.0,6.8,995.9,302,354.0,11.9
2017-08-07 14:00:00,21.6,18.8,77,0.0,0.0,3.9,4.9,997.0,1017,3.0,12.0
2017-08-07 14:00:00,22.2,19.8,81,0.0,0.0,4.7,7.8,996.0,400,354.0,11.9
2017-08-07 15:00:00,21.5,19.0,79,0.0,0.0,6.1,8.0,996.2,972,354.0,11.9
2017-08-07 15:00:00,21.3,17.9,72,0.0,0.0,3.8,5.4,997.3,232,3.0,12.2
2017-08-07 16:00:00,21.1,18.2,76,0.0,0.0,4.7,5.7,997.1,571,2.0,12.1
2017-08-07 16:00:00,21.7,19.4,81,0.0,0.0,5.8,9.9,996.5,770,354.0,11.9
2017-08-07 17:00:00,21.4,17.9,72,0.0,0.0,7.6,10.8,996.3,471,353.0,12.0
2017-08-07 17:00:00,21.0,17.7,73,0.0,0.0,4.6,6.1,997.4,29,2.0,12.1
2017-08-07 18:00:00,21.7,15.9,55,0.0,0.0,6.2,9.8,996.3,295,354.0,12.0
2017-08-07 18:00:00,21.1,16.0,59,0.0,0.0,4.4,6.0,997.3,26,3.0,12.1
2017-08-07 19:00:00,21.4,17.2,67,0.0,0.0,5.4,7.5,996.5,130,354.0,11.9
2017-08-07 19:00:00,21.0,16.2,61,0.0,0.0,3.8,5.2,997.3,95,2.0,12.0
2017-08-07 20:00:00,21.0,17.2,69,0.0,0.0,4.6,8.3,996.7,5,354.0,11.9
2017-08-07 20:00:00,20.9,16.5,65,0.0,0.0,3.1,4.4,997.6,0,3.0,12.1
2017-08-07 21:00:00,21.0,17.1,70,0.0,0.0,5.1,7.1,997.3,0,354.0,12.0
2017-08-07 21:00:00,20.9,16.3,63,0.0,0.0,2.5,3.3,998.1,-3,3.0,11.9
2017-08-07 22:00:00,21.1,16.7,65,0.0,0.0,4.2,6.1,997.9,0,354.0,11.9
2017-08-07 22:00:00,20.7,15.8,60,0.0,0.0,1.7,2.6,998.5,-3,3.0,12.1
2017-08-07 23:00:00,20.9,16.8,66,0.0,0.0,2.6,4.0,997.8,1,354.0,11.9
2017-08-07 23:00:00,21.0,15.2,54,0.0,0.0,1.1,1.8,998.6,-3,3.0,12.0
2017-08-08 00:00:00,19.7,15.4,64,0.0,0.0,0.8,1.5,998.3,1,354.0,11.9
2017-08-08 00:00:00,20.3,15.2,59,0.0,0.0,1.3,2.1,999.0,-3,3.0,12.1
2017-08-08 01:00:00,20.3,13.9,49,0.0,0.0,1.0,1.9,998.9,-3,2.0,12.0
2017-08-08 01:00:00,19.0,15.1,67,0.0,0.0,0.9,1.7,998.3,1,354.0,11.9
2017-08-08 02:00:00,19.9,13.5,48,0.0,0.0,1.2,1.8,998.9,-3,3.0,12.0
2017-08-08 02:00:00,17.6,15.1,77,0.0,0.0,1.3,1.8,998.3,1,354.0,11.9
2017-08-08 03:00:00,16.9,14.5,77,0.0,0.0,1.3,1.5,998.4,1,354.0,11.9
2017-08-08 04:00:00,19.7,13.0,46,0.0,0.0,0.9,1.8,999.1,-3,3.0,12.0
2017-08-08 04:00:00,17.3,14.0,71,0.0,0.0,1.9,2.2,998.4,1,354.0,11.9
2017-08-08 05:00:00,19.9,13.4,47,0.0,0.0,0.9,2.8,999.3,-3,3.0,12.1
2017-08-08 05:00:00,16.3,13.8,77,0.0,0.0,1.8,2.2,998.7,2,354.0,11.9
2017-08-08 06:00:00,19.4,13.6,53,0.0,0.0,1.0,2.2,999.7,7,3.0,12.1
2017-08-08 06:00:00,16.8,13.5,70,0.0,0.0,2.2,3.4,999.1,8,354.0,11.9
2017-08-08 07:00:00,20.3,14.1,51,0.0,0.0,1.1,1.9,1000.2,162,3.0,12.1
2017-08-08 07:00:00,17.9,13.9,64,0.0,0.0,1.9,3.4,999.6,110,355.0,12.0
2017-08-08 09:00:00,23.1,16.0,47,0.0,0.0,1.6,3.7,1000.6,512,3.0,12.0
2017-08-08 09:00:00,22.7,16.3,52,0.0,0.0,1.9,3.5,1000.0,441,356.0,12.0
2017-08-08 10:00:00,24.8,17.0,46,0.0,0.0,1.5,3.3,1000.7,657,3.0,12.1
2017-08-08 10:00:00,24.0,17.1,50,0.0,0.0,0.9,1.9,1000.2,598,356.0,11.9
2017-08-08 11:00:00,23.5,18.6,63,0.0,0.0,1.9,2.3,1000.8,761,3.0,12.1
2017-08-08 11:00:00,24.3,18.0,54,0.0,0.0,1.3,2.7,1000.1,722,355.0,11.9
2017-08-08 12:00:00,24.0,18.5,59,0.0,0.0,3.0,4.1,999.9,798,355.0,11.9
2017-08-08 13:00:00,24.0,18.6,60,0.0,0.0,3.1,4.0,999.7,839,355.0,11.9
2017-08-08 14:00:00,23.6,19.2,66,0.0,0.0,2.4,4.2,999.4,810,354.0,12.0
2017-08-08 14:00:00,24.2,18.9,61,0.0,0.0,1.0,1.8,1000.2,783,3.0,12.0
2017-08-08 15:00:00,24.3,19.6,65,0.0,0.0,2.0,4.0,999.2,738,354.0,12.0
2017-08-08 16:00:00,24.6,18.5,56,0.0,0.0,1.6,3.0,999.4,554,2.0,12.1
2017-08-08 16:00:00,23.7,18.7,62,0.0,0.0,1.5,2.3,998.9,607,354.0,12.0
2017-08-08 17:00:00,23.6,18.9,64,0.0,0.0,1.7,2.4,998.5,452,354.0,12.0
2017-08-08 18:00:00,23.6,18.8,64,0.0,0.0,1.0,1.6,998.5,210,354.0,11.9
2017-08-08 19:00:00,23.5,19.8,72,0.0,0.0,0.7,1.2,998.4,69,354.0,11.9
2017-08-08 20:00:00,23.3,19.3,69,0.0,0.0,0.5,1.5,998.4,2,356.0,11.9
2017-08-08 20:00:00,24.5,16.9,47,0.0,0.0,0.8,2.0,999.0,-2,3.0,12.1
2017-08-08 21:00:00,23.8,17.7,55,0.0,0.0,1.2,2.1,998.8,0,354.0,12.0
2017-08-08 21:00:00,24.2,17.4,51,0.0,0.0,0.7,1.9,999.3,-4,3.0,12.2
2017-08-08 22:00:00,24.4,17.6,51,0.0,0.0,0.5,0.9,999.5,-4,3.0,12.0
2017-08-08 22:00:00,23.9,18.1,57,0.0,0.0,1.2,2.0,998.8,0,354.0,12.0
2017-08-08 23:00:00,24.4,17.3,50,0.0,0.0,0.0,0.9,999.5,-4,3.0,12.0
2017-08-08 23:00:00,23.1,18.3,63,0.0,0.0,1.0,1.1,999.0,0,355.0,11.9
2017-08-09 00:00:00,22.6,17.4,60,0.0,0.0,0.7,1.1,999.4,0,355.0,11.9
2017-08-09 00:00:00,24.7,17.4,49,0.0,0.0,0.0,0.8,1000.1,-4,3.0,12.0
2017-08-09 01:00:00,24.2,17.4,51,0.0,0.0,0.4,0.8,1000.1,-4,3.0,12.0
2017-08-09 01:00:00,22.7,17.3,59,0.0,0.0,0.6,0.9,999.3,0,355.0,11.9
2017-08-09 02:00:00,20.9,17.7,73,0.0,0.0,0.9,1.3,999.4,0,355.0,11.9
2017-08-09 03:00:00,23.0,17.1,56,0.0,0.0,0.4,1.0,1000.3,-4,3.0,12.0
2017-08-09 03:00:00,21.0,17.0,67,0.0,0.0,0.9,1.7,999.5,0,355.0,12.0
2017-08-09 04:00:00,22.9,16.8,54,0.0,0.0,0.0,0.8,1000.4,-3,3.0,12.0
2017-08-09 04:00:00,19.9,17.3,78,0.0,0.0,1.1,1.4,999.7,1,354.0,12.0
2017-08-09 05:00:00,19.2,16.7,78,0.0,0.0,0.6,0.8,999.8,1,354.0,11.9
2017-08-09 05:00:00,22.3,16.7,57,0.0,0.0,0.6,2.0,1000.4,-4,3.0,12.1
2017-08-09 06:00:00,19.1,16.7,79,0.0,0.0,1.2,1.6,999.9,10,354.0,11.9
2017-08-09 06:00:00,21.8,16.4,58,0.0,0.0,0.7,1.7,1000.4,7,3.0,12.0
2017-08-09 07:00:00,19.9,17.0,76,0.0,0.0,1.8,2.2,1000.2,83,354.0,11.9
2017-08-09 07:00:00,22.0,16.7,59,0.0,0.0,0.4,1.3,1000.8,62,3.0,12.0
2017-08-09 08:00:00,22.0,17.7,66,0.0,0.0,1.3,2.1,1000.5,282,356.0,11.9
2017-08-09 08:00:00,23.5,17.5,55,0.0,0.0,0.3,0.7,1001.1,327,3.0,12.1
2017-08-09 09:00:00,24.1,18.8,60,0.0,0.0,0.6,2.2,1000.9,452,356.0,11.8
2017-08-09 10:00:00,23.9,18.7,61,0.0,0.0,1.6,2.3,1000.7,328,355.0,11.9
2017-08-09 10:00:00,23.8,19.3,66,0.0,0.0,1.5,3.1,1001.2,618,3.0,12.0
2017-08-09 11:00:00,24.0,19.5,66,0.0,0.0,1.1,2.7,1000.7,366,356.0,12.0
2017-08-09 12:00:00,23.5,19.0,66,0.0,0.0,1.2,1.9,1000.2,222,355.0,11.9
2017-08-09 13:00:00,23.6,19.8,71,0.0,0.0,2.6,5.4,999.5,935,355.0,11.9
2017-08-09 14:00:00,23.9,19.8,68,0.0,0.0,2.2,3.0,999.4,881,354.0,12.0
2017-08-09 14:00:00,24.8,19.2,60,0.0,0.0,1.7,4.2,1000.0,420,3.0,12.0
2017-08-09 15:00:00,23.8,20.1,71,0.0,0.0,2.1,3.3,999.0,706,354.0,11.9
2017-08-09 16:00:00,24.3,19.5,64,0.0,0.0,2.4,4.3,999.2,587,3.0,12.1
2017-08-09 16:00:00,23.8,19.9,70,0.0,0.0,2.2,3.4,998.5,366,354.0,12.0
2017-08-09 17:00:00,24.1,20.3,71,0.0,0.0,2.2,4.2,998.2,437,353.0,12.0
2017-08-09 18:00:00,23.6,20.6,77,0.0,0.0,1.2,1.9,997.9,79,354.0,12.0
2017-08-09 19:00:00,23.5,20.8,78,0.0,0.0,1.0,3.1,997.8,89,354.0,12.0
2017-08-09 19:00:00,24.2,19.3,64,0.0,0.0,1.3,2.3,998.3,71,3.0,12.0
2017-08-09 20:00:00,23.8,19.5,67,0.0,0.0,1.2,2.7,998.3,-3,3.0,12.0
2017-08-09 20:00:00,23.0,21.1,85,0.0,0.0,1.5,3.0,997.7,2,354.0,11.9
2017-08-09 21:00:00,24.1,19.5,65,0.0,0.0,1.9,2.9,998.1,0,354.0,11.9
2017-08-09 21:00:00,23.4,20.2,75,0.0,0.0,1.1,2.2,998.6,-4,3.0,12.0
2017-08-09 22:00:00,23.8,18.9,63,0.0,0.0,0.0,0.6,998.9,-4,3.0,12.0
2017-08-09 22:00:00,23.4,18.4,62,0.0,0.0,1.0,1.8,998.4,0,354.0,11.9
2017-08-09 23:00:00,22.8,18.3,66,0.0,0.0,1.8,2.4,998.3,0,355.0,11.9
2017-08-09 23:00:00,24.7,17.8,51,0.0,0.0,0.9,1.9,998.7,-4,3.0,12.0
2017-08-10 00:00:00,24.3,17.3,50,0.0,0.0,0.0,0.6,998.5,-4,3.0,11.9
2017-08-10 00:00:00,22.2,17.9,66,0.0,0.0,1.5,3.4,998.0,0,354.0,12.0
2017-08-10 01:00:00,21.3,17.5,69,0.0,0.0,1.1,2.6,997.8,0,354.0,12.0
2017-08-10 01:00:00,24.0,17.0,49,0.0,0.0,0.3,0.8,998.3,-4,3.0,12.0
2017-08-10 02:00:00,20.8,17.3,71,0.0,0.0,1.0,1.3,997.6,0,355.0,12.0
2017-08-10 02:00:00,24.0,16.9,49,0.0,0.0,0.3,0.8,998.1,-4,3.0,12.1
2017-08-10 03:00:00,23.6,16.9,51,0.0,0.0,0.0,0.3,998.1,-4,3.0,12.1
2017-08-10 03:00:00,20.5,17.1,72,0.0,0.0,1.6,2.2,997.6,0,355.0,11.9
2017-08-10 04:00:00,23.2,17.1,54,0.0,0.0,0.3,0.6,997.6,-3,3.0,12.1
2017-08-10 04:00:00,19.8,16.8,75,0.0,0.0,1.1,2.2,997.2,1,354.0,11.9
2017-08-10 05:00:00,23.3,17.4,56,0.0,0.0,0.4,1.5,997.4,-3,3.0,12.0
2017-08-10 05:00:00,19.8,16.8,74,0.0,0.0,1.8,2.3,997.0,0,354.0,11.9
2017-08-10 06:00:00,19.3,16.7,77,0.0,0.0,2.3,3.4,997.3,5,355.0,11.9
2017-08-10 06:00:00,22.5,17.1,58,0.0,0.0,1.3,2.6,997.6,0,3.0,12.1
2017-08-10 07:00:00,20.1,17.0,74,0.0,0.0,2.2,4.1,997.3,115,356.0,11.9
2017-08-10 07:00:00,23.5,17.5,55,0.0,0.0,0.3,0.7,997.8,158,3.0,12.0
2017-08-10 08:00:00,21.9,17.8,67,0.0,0.0,2.1,3.3,997.2,257,356.0,11.9
2017-08-10 09:00:00,23.9,18.2,58,0.0,0.0,2.5,4.8,996.7,428,356.0,12.0
2017-08-10 09:00:00,24.9,17.6,49,0.0,0.0,1.4,3.4,996.9,131,3.0,12.1
2017-08-10 10:00:00,25.4,18.6,53,0.0,0.0,3.1,6.2,996.5,578,356.0,12.0
2017-08-10 10:00:00,26.5,18.5,46,0.0,0.0,0.7,1.5,996.9,596,3.0,12.0
2017-08-10 11:00:00,26.7,19.0,48,0.0,0.0,1.6,3.5,996.7,709,3.0,12.1
2017-08-10 11:00:00,26.1,19.1,52,0.0,0.0,4.7,7.3,996.4,676,355.0,11.8
2017-08-10 12:00:00,27.0,19.5,50,0.0,0.0,5.0,7.4,996.2,659,355.0,11.9
2017-08-10 12:00:00,28.0,19.4,44,0.0,0.0,1.2,2.7,996.6,744,3.0,12.1
2017-08-10 13:00:00,27.4,20.2,52,0.0,0.0,3.4,4.9,995.7,748,355.0,11.9
2017-08-10 13:00:00,28.4,19.8,45,0.0,0.0,0.6,1.8,995.9,549,3.0,12.1
2017-08-10 14:00:00,27.8,20.5,51,0.0,0.0,3.3,5.5,995.2,809,354.0,12.0
2017-08-10 14:00:00,28.5,20.0,46,0.0,0.0,1.5,3.0,995.5,873,3.0,12.1
2017-08-10 16:00:00,28.9,20.5,47,0.0,0.0,1.0,1.9,994.2,245,3.0,12.1
2017-08-10 16:00:00,28.1,20.9,53,0.0,0.0,4.4,6.3,993.8,345,354.0,11.9
2017-08-10 17:00:00,28.1,21.2,54,0.0,0.0,4.0,6.3,992.9,565,355.0,12.0
2017-08-10 17:00:00,28.6,20.9,50,0.0,0.0,1.6,3.6,993.3,197,3.0,12.1
2017-08-10 18:00:00,27.8,21.3,56,0.0,0.0,3.6,5.3,993.4,78,354.0,12.0
2017-08-10 18:00:00,28.2,20.8,51,0.0,0.0,1.6,2.2,993.6,17,3.0,12.1
2017-08-10 19:00:00,27.6,21.4,58,0.0,0.0,4.3,10.3,992.9,80,354.0,11.9
2017-08-10 19:00:00,26.4,20.2,57,0.0,0.0,5.9,9.3,993.5,0,3.0,11.9
2017-08-10 20:00:00,22.7,20.9,85,0.0,0.0,2.7,4.1,993.1,2,354.0,12.0
2017-08-10 20:00:00,21.6,19.1,80,0.0,1.5,0.0,0.0,993.5,0,3.0,12.0
2017-08-10 21:00:00,22.3,20.1,82,0.0,0.0,0.0,0.6,993.3,-3,3.0,11.9
2017-08-10 21:00:00,22.7,20.8,85,0.0,0.0,1.1,2.3,992.9,0,354.0,11.9
2017-08-10 22:00:00,25.2,21.4,72,0.0,0.0,2.7,4.9,992.8,0,355.0,12.0
2017-08-10 22:00:00,23.7,20.7,76,0.0,0.0,1.1,3.3,993.0,-4,3.0,12.0
2017-08-10 23:00:00,24.5,20.2,67,0.0,0.0,3.2,7.5,992.7,0,354.0,12.0
2017-08-10 23:00:00,23.8,20.4,74,0.0,0.0,1.2,2.7,993.2,-4,3.0,12.0
2017-08-11 00:00:00,23.7,19.3,67,0.0,0.0,1.9,2.8,993.1,0,354.0,11.9
2017-08-11 00:00:00,23.7,18.7,63,0.0,0.0,0.7,2.6,993.3,-4,3.0,12.0
2017-08-11 01:00:00,23.3,19.1,68,0.0,0.0,4.1,6.0,993.2,0,355.0,11.9
2017-08-11 01:00:00,23.4,18.4,62,0.0,0.0,1.6,3.2,993.7,-4,3.0,12.0
2017-08-11 02:00:00,22.9,18.1,63,0.0,0.0,0.8,2.6,993.3,-4,3.0,12.0
2017-08-11 02:00:00,22.5,18.5,69,0.0,0.0,3.3,4.1,993.0,0,354.0,11.9
2017-08-11 03:00:00,21.9,18.5,72,0.0,0.0,3.2,5.3,992.4,0,354.0,11.9
2017-08-11 03:00:00,22.2,18.2,69,0.0,0.0,1.3,3.6,993.1,-4,3.0,12.1
2017-08-11 04:00:00,21.3,18.5,77,0.0,0.0,2.6,3.5,992.5,0,354.0,12.0
